id,published,labeler,taskID,value,offset_from,offset_to,content
EN2742896,"(2019, 8, 16, 'FRI')",Alvaro Sardiza,TYPE,SUMMARY,,,
EN2742896,"(2019, 8, 16, 'FRI')",Alvaro Sardiza,FACT,OTHER,3677.0,3718.0,14 people are still classified as missing
EN2742896,"(2019, 8, 16, 'FRI')",Alvaro Sardiza,FACT,EVACUATED,3724.0,3768.0,nearly seven lakh people have been evacuated
EN2742896,"(2019, 8, 16, 'FRI')",Alvaro Sardiza,FACT,RELIEF_CAMP,3781.0,3938.0,"As many as 943 relief camps are operational, where clean drinking water, food and other relief materials are being provided to 3,57,243 people housed in them"
EN2742896,"(2019, 8, 16, 'FRI')",Alvaro Sardiza,FACT,SHELTERED,3781.0,3938.0,"As many as 943 relief camps are operational, where clean drinking water, food and other relief materials are being provided to 3,57,243 people housed in them"
EN2742896,"(2019, 8, 16, 'FRI')",Alvaro Sardiza,CAUSE,DISASTER,3602.0,3616.0,flood and rain
EN2742896,"(2019, 8, 16, 'FRI')",Alvaro Sardiza,QUANTITY,PERSON,3677.0,3679.0,14
EN2742896,"(2019, 8, 16, 'FRI')",Alvaro Sardiza,QUANTITY,PERSON,3724.0,3741.0,nearly seven lakh
EN2742896,"(2019, 8, 16, 'FRI')",Alvaro Sardiza,QUANTITY,PERSON,3908.0,3916.0,"3,57,243"
EN2742896,"(2019, 8, 16, 'FRI')",Alvaro Sardiza,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,3625.0,3634.0,Karnataka
EN2742896,"(2019, 8, 16, 'FRI')",Alvaro Sardiza,DATE,END_DATE_FLOW_0,3769.0,3778.0,till date
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,TYPE,NEWS,,,
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,FACT,EVACUATED,753.0,808.0,"""We´ve already evacuated some 391,000 people,"" he said."
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,FACT,EVACUATED,623.0,751.0,"Minister for disaster management Enamur Rahman told AFP the evacuation of 400,000 people would be completed by Saturday evening."
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,FACT,EVACUATED,1088.0,1233.0,"India also ordered an alert on its side of the border and the West Bengal government evacuated nearly 60,000 people in the state, officials said."
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,FACT,SHELTERED,1235.0,1406.0,"On the island of Mousouni, which lies in the path of the storm, scared residents took shelter in schools and government buildings because they had not been able to escape."
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,FACT,EVACUATED,24.0,194.0,"Bangladeshi and Indian authorities on Saturday ordered more than 450,000 people to flee coastal villages and islands as Cyclone Bulbul headed for the Bay of Bengal coast."
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,144.0,158.0,Cyclone Bulbul
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,144.0,158.0,Cyclone Bulbul
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,144.0,158.0,Cyclone Bulbul
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,1292.0,1297.0,storm
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,144.0,158.0,Cyclone Bulbul
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,778.0,797.0,"some 391,000 people"
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,697.0,711.0,"400,000 people"
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,1182.0,1203.0," nearly 60,000 people"
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,1306.0,1315.0,residents
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,79.0,103.0,"more than 450,000 people"
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,24.0,34.0,Bangladesh
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,24.0,34.0,Bangladesh
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,1088.0,1093.0,India
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,1150.0,1161.0,West Bengal
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,1252.0,1260.0,Mousouni
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,24.0,34.0,Bangladesh
EN2897918,"(2019, 11, 9, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,40.0,45.0,India
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,TYPE,NEWS,,,
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,FACT,DISPLACED,7503.0,7591.0,any escalation of fighting in the area could displace hundreds of thousands more people.
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,FACT,DISPLACED,2715.0,2844.0,Many Syrians displaced by fighting elsewhere in the country have fled to the Aleppo region in the hopes of seeking shelter there.
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,FACT,REFUGEE,7312.0,7399.0,2 million Syrian refugees who fled to Turkey due to the conflict in their home country.
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,CAUSE,CONFLICT,7507.0,7529.0,escalation of fighting
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,CAUSE,CONFLICT,2741.0,2750.0,fighting 
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,CAUSE,CONFLICT,7367.0,7378.0, conflict i
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,QUANTITY,PERSON,7557.0,7590.0,hundreds of thousands more people
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,QUANTITY,PERSON,2715.0,2727.0,Many Syrians
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,QUANTITY,PERSON,7312.0,7338.0,2 million Syrian refugees 
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,7322.0,7327.0,Syria
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,2720.0,2725.0,Syria
EN2831999,"(2019, 10, 9, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,7322.0,7327.0,Syria
EN2595033,"(2019, 5, 20, 'MON')",Marta Lindstrom,TYPE,NEWS,,,
EN2595033,"(2019, 5, 20, 'MON')",Marta Lindstrom,FACT,EVACUATED,1200.0,1341.0,"Though the fire was contained to the roof and a few top floor apartments, a total of 24 units have been evacuated because of smoke and water."
EN2595033,"(2019, 5, 20, 'MON')",Marta Lindstrom,FACT,DISPLACED,1343.0,1468.0,"Some of the student residents, however, are away for the summer. Bair said he believes about 15 residents have been displaced"
EN2595033,"(2019, 5, 20, 'MON')",Marta Lindstrom,CAUSE,DISASTER,1211.0,1216.0,fire 
EN2595033,"(2019, 5, 20, 'MON')",Marta Lindstrom,CAUSE,DISASTER,1211.0,1215.0,fire
EN2595033,"(2019, 5, 20, 'MON')",Marta Lindstrom,QUANTITY,HOUSEHOLD,1285.0,1293.0,24 units
EN2595033,"(2019, 5, 20, 'MON')",Marta Lindstrom,QUANTITY,PERSON,1436.0,1448.0,15 residents
EN2595033,"(2019, 5, 20, 'MON')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,58.0,73.0,Patton Township
EN2595033,"(2019, 5, 20, 'MON')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,58.0,73.0,Patton Township
EN2774267,"(2019, 9, 4, 'WED')",Marta Lindstrom,TYPE,NEWS,,,
EN2774267,"(2019, 9, 4, 'WED')",Marta Lindstrom,FACT,DISPLACED,15.0,122.0,"Two people were displaced in a fire in Temecula on Tuesday, the Riverside County Fire Department reported. "
EN2774267,"(2019, 9, 4, 'WED')",Marta Lindstrom,CAUSE,DISASTER,46.0,51.0,fire 
EN2774267,"(2019, 9, 4, 'WED')",Marta Lindstrom,QUANTITY,PERSON,15.0,25.0,Two people
EN2774267,"(2019, 9, 4, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,54.0,62.0,Temecula
EN2433725,"(2019, 1, 28, 'MON')",Fabio Poletto,TYPE,NEWS,,,
EN2433725,"(2019, 1, 28, 'MON')",Alvaro Sardiza,TYPE,NEWS,,,
EN2433725,"(2019, 1, 28, 'MON')",Alvaro Sardiza,FACT,EVACUATED,21.0,159.0,"Shalom Christian Academy was evacuated after a threat Saturday evening, the second threat to an area Christian school in less than a week."
EN2433725,"(2019, 1, 28, 'MON')",Alvaro Sardiza,CAUSE,CONFLICT,60.0,74.0,after a threat
EN2433725,"(2019, 1, 28, 'MON')",Marta Lindstrom,TYPE,NEWS,,,
EN2469866,"(2019, 3, 1, 'FRI')",Marta Lindstrom,TYPE,SUMMARY,,,
EN2469866,"(2019, 3, 1, 'FRI')",Marta Lindstrom,CAUSE,CONFLICT,624.0,644.0,Palestinian refugees
EN2469866,"(2019, 3, 1, 'FRI')",Marta Lindstrom,QUANTITY,PERSON,612.0,644.0,"some 20,000 Palestinian refugees"
EN2469866,"(2019, 3, 1, 'FRI')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,624.0,635.0,Palestinian
EN2469866,"(2019, 3, 1, 'FRI')",Fabio Poletto,TYPE,SUMMARY,,,
EN2469866,"(2019, 3, 1, 'FRI')",Alvaro Sardiza,TYPE,SUMMARY,,,
EN2826547,"(2019, 10, 6, 'SUN')",Marta Lindstrom,TYPE,NEWS,,,
EN2826547,"(2019, 10, 6, 'SUN')",Marta Lindstrom,FACT,HOMELESS,0.0,142.0,"Ten people have been left homeless after a deliberately lit blaze gutted an Adelaide home, in the second attack on the property in three days."
EN2826547,"(2019, 10, 6, 'SUN')",Marta Lindstrom,CAUSE,OTHER_CAUSE,650.0,727.0, two men demanded money at his door in the moments before the blaze took hold
EN2826547,"(2019, 10, 6, 'SUN')",Marta Lindstrom,QUANTITY,PERSON,0.0,10.0,Ten people
EN2826547,"(2019, 10, 6, 'SUN')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,76.0,84.0,Adelaide
EN2898675,"(2019, 11, 10, 'SUN')",Marta Lindstrom,TYPE,NEWS,,,
EN2898675,"(2019, 11, 10, 'SUN')",Marta Lindstrom,FACT,EVACUATED,1380.0,1485.0,There were also 59 active flood warnings and 92 flood alerts as hundreds were evacuated from their homes.
EN2898675,"(2019, 11, 10, 'SUN')",Marta Lindstrom,CAUSE,DISASTER,1428.0,1441.0,flood alerts 
EN2898675,"(2019, 11, 10, 'SUN')",Marta Lindstrom,QUANTITY,PERSON,1444.0,1452.0,hundreds
EN2898675,"(2019, 11, 10, 'SUN')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,227.0,255.0,southern and western England
EN2898675,"(2019, 11, 10, 'SUN')",Fabio Poletto,TYPE,BOTH,,,
EN2898675,"(2019, 11, 10, 'SUN')",Fabio Poletto,FACT,EVACUATED,1380.0,1484.0,There were also 59 active flood warnings and 92 flood alerts as hundreds were evacuated from their homes
EN2898675,"(2019, 11, 10, 'SUN')",Fabio Poletto,CAUSE,DISASTER,1406.0,1420.0,flood warnings
EN2898675,"(2019, 11, 10, 'SUN')",Fabio Poletto,QUANTITY,PERSON,1444.0,1452.0,hundreds
EN2898675,"(2019, 11, 10, 'SUN')",Fabio Poletto,LOCATION_ORIGIN,COUNTRY_O_0,248.0,255.0,England
EN2898675,"(2019, 11, 10, 'SUN')",Alvaro Sardiza,TYPE,NEWS,,,
EN2898675,"(2019, 11, 10, 'SUN')",Alvaro Sardiza,FACT,EVACUATED,1380.0,1484.0,There were also 59 active flood warnings and 92 flood alerts as hundreds were evacuated from their homes
EN2898675,"(2019, 11, 10, 'SUN')",Alvaro Sardiza,CAUSE,DISASTER,1406.0,1420.0,flood warnings
EN2898675,"(2019, 11, 10, 'SUN')",Alvaro Sardiza,CAUSE,DISASTER,1425.0,1440.0,92 flood alerts
EN2898675,"(2019, 11, 10, 'SUN')",Alvaro Sardiza,QUANTITY,PERSON,1444.0,1452.0,hundreds
EN2898675,"(2019, 11, 10, 'SUN')",Alvaro Sardiza,LOCATION_ORIGIN,COUNTRY_O_0,842.0,844.0,UK
EN2898675,"(2019, 11, 10, 'SUN')",Alvaro Sardiza,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,899.0,929.0,Midlands and northern England 
EN2898675,"(2019, 11, 10, 'SUN')",Alvaro Sardiza,DATE,DATE_STOCK_0,1500.0,1506.0,Sunday
EN2898675,"(2019, 11, 10, 'SUN')",Alvaro Sardiza,DATE,START_DATE_FLOW_0,1323.0,1341.0,"on Saturday night,"
EN2533634,"(2019, 4, 10, 'WED')",Marta Lindstrom,TYPE,NEWS,,,
EN2533634,"(2019, 4, 10, 'WED')",Marta Lindstrom,FACT,DISPLACED,241.0,343.0,"Recent assaults have displaced more than 18,000 people, many of who are seeking safety in Diffa town. "
EN2533634,"(2019, 4, 10, 'WED')",Marta Lindstrom,FACT,DISPLACED,343.0,430.0,"Since 2015, the region has seen almost a quarter of a million people forcibly displaced"
EN2533634,"(2019, 4, 10, 'WED')",Marta Lindstrom,FACT,REFUGEE,984.0,1065.0,"the Sayam Forage refugee camp, which is already hosting more than 15,000 refugees"
EN2533634,"(2019, 4, 10, 'WED')",Marta Lindstrom,CAUSE,CONFLICT,248.0,256.0,assaults
EN2533634,"(2019, 4, 10, 'WED')",Marta Lindstrom,CAUSE,CONFLICT,499.0,506.0,attacks
EN2533634,"(2019, 4, 10, 'WED')",Marta Lindstrom,QUANTITY,PERSON,272.0,295.0,"more than 18,000 people"
EN2533634,"(2019, 4, 10, 'WED')",Marta Lindstrom,QUANTITY,PERSON,375.0,412.0,almost a quarter of a million people 
EN2533634,"(2019, 4, 10, 'WED')",Marta Lindstrom,QUANTITY,PERSON,1040.0,1065.0,"more than 15,000 refugees"
EN2533634,"(2019, 4, 10, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,470.0,477.0,Nigeria
EN2533634,"(2019, 4, 10, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,207.0,212.0,Diffa
EN2542587,"(2019, 4, 15, 'MON')",Fabio Poletto,TYPE,SUMMARY,,,
EN2542587,"(2019, 4, 15, 'MON')",Alvaro Sardiza,TYPE,SUMMARY,,,
EN2542587,"(2019, 4, 15, 'MON')",Marta Lindstrom,TYPE,SUMMARY,,,
EN2542587,"(2019, 4, 15, 'MON')",Marta Lindstrom,FACT,DISPLACED,6723.0,6843.0,"In Jakarta, for instance, if the city keeps sinking at the same rate it is now, 4 to 5 million peoplemight be displaced."
EN2542587,"(2019, 4, 15, 'MON')",Marta Lindstrom,CAUSE,DISASTER,6766.0,6775.0, sinking 
EN2542587,"(2019, 4, 15, 'MON')",Marta Lindstrom,QUANTITY,PERSON,6803.0,6824.0,4 to 5 million people
EN2542587,"(2019, 4, 15, 'MON')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,6726.0,6733.0,Jakarta
EN2502470,"(2019, 3, 20, 'WED')",Marta Lindstrom,TYPE,NEWS,,,
EN2502470,"(2019, 3, 20, 'WED')",Marta Lindstrom,FACT,REFUGEE,463.0,610.0,"more than 700,000 mostly Muslim Rohingya who fled persecution in Buddhist-dominated Myanmar.Since the initial military crackdown that began in 2017"
EN2502470,"(2019, 3, 20, 'WED')",Marta Lindstrom,CAUSE,CONFLICT,513.0,524.0,persecution
EN2502470,"(2019, 3, 20, 'WED')",Marta Lindstrom,CAUSE,CONFLICT,573.0,591.0,military crackdown
EN2502470,"(2019, 3, 20, 'WED')",Marta Lindstrom,QUANTITY,PERSON,463.0,480.0,"more than 700,000"
EN2502470,"(2019, 3, 20, 'WED')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,547.0,554.0,Myanmar
EN2513442,"(2019, 3, 26, 'TUE')",Marta Lindstrom,TYPE,BOTH,,,
EN2513442,"(2019, 3, 26, 'TUE')",Marta Lindstrom,FACT,DISPLACED,404.0,550.0,"Israel committed an act of aggression when it attacked Syria in 1967, seized the Syrian Golan, and forcibly displaced 95 percent of its population"
EN2513442,"(2019, 3, 26, 'TUE')",Marta Lindstrom,CAUSE,CONFLICT,450.0,458.0,attacked
EN2513442,"(2019, 3, 26, 'TUE')",Marta Lindstrom,QUANTITY,PERSON,522.0,550.0,95 percent of its population
EN2513442,"(2019, 3, 26, 'TUE')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,485.0,490.0,Syria
EN2511696,"(2019, 3, 25, 'MON')",Marta Lindstrom,TYPE,NEWS,,,
EN2511696,"(2019, 3, 25, 'MON')",Marta Lindstrom,FACT,EVACUATED,1186.0,1240.0, some nearby homes have been evacuated as a precaution
EN2511696,"(2019, 3, 25, 'MON')",Marta Lindstrom,CAUSE,CONFLICT,349.0,364.0,unexploded bomb
EN2511696,"(2019, 3, 25, 'MON')",Marta Lindstrom,CAUSE,CONFLICT,947.0,964.0,unexploded shell 
EN2511696,"(2019, 3, 25, 'MON')",Marta Lindstrom,QUANTITY,BUILDING_STRUCTURE,736.0,758.0,some nearby homes have
EN2511696,"(2019, 3, 25, 'MON')",Marta Lindstrom,QUANTITY,BUILDING_STRUCTURE,1198.0,1204.0, homes
EN2511696,"(2019, 3, 25, 'MON')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,176.0,189.0,West Midlands
EN2511696,"(2019, 3, 25, 'MON')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,1007.0,1016.0,Stechford
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,TYPE,NEWS,,,
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,FACT,SHELTERED,616.0,730.0,"More than 3,000 shelters in 13 coastal districts have been opened and have enough room for some 1.8 million people"
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,FACT,EVACUATED,1610.0,1795.0,"In Odisha, hundreds of trees were uprooted due to the high winds and thousands of people living in low-lying areas have been evacuated to shelters, the state government said on Twitter."
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,FACT,SHELTERED,17.0,200.0," Thousands of Bangladeshis, mostly women and children, huddled in shelters in southwestern coastal areas on Saturday as the country prepared for the expected arrival of cyclone Bulbul"
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,FACT,EVACUATED,1286.0,1364.0,a mass evacuation of nearly a million people saved thousands of lives in 2013.
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,186.0,200.0,cyclone Bulbul
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,1664.0,1674.0,high winds
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,CAUSE,DISASTER,1215.0,1223.0,cyclones
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,707.0,730.0,some 1.8 million people
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,1679.0,1698.0,thousands of people
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,18.0,43.0,Thousands of Bangladeshis
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,1307.0,1331.0,nearly a million people 
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,31.0,41.0,Bangladesh
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,1613.0,1619.0,Odisha
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,1381.0,1386.0,India
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,DATE,DATE_STOCK_0,125.0,133.0,Saturday
EN2897959,"(2019, 11, 9, 'SAT')",Marta Lindstrom,DATE,START_DATE_FLOW_0,1359.0,1363.0,2013
EN2828089,"(2019, 10, 7, 'MON')",Fabio Poletto,TYPE,NEWS,,,
EN2828089,"(2019, 10, 7, 'MON')",Fabio Poletto,FACT,DISPLACED,0.0,124.0,Seven people have been displaced after a fire broke out at a three-unit house on Saint John's east side early Monday morning
EN2828089,"(2019, 10, 7, 'MON')",Fabio Poletto,CAUSE,DISASTER,39.0,55.0,a fire broke out
EN2828089,"(2019, 10, 7, 'MON')",Fabio Poletto,QUANTITY,PERSON,0.0,5.0,Seven
EN2828089,"(2019, 10, 7, 'MON')",Fabio Poletto,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,81.0,103.0,Saint John's east side
EN2828089,"(2019, 10, 7, 'MON')",Alvaro Sardiza,TYPE,NEWS,,,
EN2828089,"(2019, 10, 7, 'MON')",Alvaro Sardiza,FACT,DISPLACED,0.0,124.0,Seven people have been displaced after a fire broke out at a three-unit house on Saint John's east side early Monday morning
EN2828089,"(2019, 10, 7, 'MON')",Alvaro Sardiza,CAUSE,DISASTER,39.0,55.0,a fire broke out
EN2828089,"(2019, 10, 7, 'MON')",Alvaro Sardiza,QUANTITY,PERSON,0.0,5.0,Seven
EN2828089,"(2019, 10, 7, 'MON')",Alvaro Sardiza,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,81.0,103.0,Saint John's east side
EN2828089,"(2019, 10, 7, 'MON')",Alvaro Sardiza,LOCATION_ORIGIN,COUNTRY_O_0,968.0,976.0,Canadian
EN2828089,"(2019, 10, 7, 'MON')",Marta Lindstrom,TYPE,NEWS,,,
EN2828089,"(2019, 10, 7, 'MON')",Marta Lindstrom,FACT,DISPLACED,0.0,125.0,Seven people have been displaced after a fire broke out at a three-unit house on Saint John's east side early Monday morning.
EN2828089,"(2019, 10, 7, 'MON')",Marta Lindstrom,CAUSE,DISASTER,41.0,46.0,fire 
EN2828089,"(2019, 10, 7, 'MON')",Marta Lindstrom,QUANTITY,PERSON,0.0,12.0,Seven people
EN2828089,"(2019, 10, 7, 'MON')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,81.0,91.0,Saint John
EN2788490,"(2019, 9, 10, 'TUE')",Marta Lindstrom,TYPE,NEWS,,,
EN2788490,"(2019, 9, 10, 'TUE')",Marta Lindstrom,FACT,EVACUATED,390.0,556.0,"Having evacuated some 15 homes late on Monday night, they tweeted soon after 5.00 am that the device had been made safe and residents could return to their dwellings."
EN2788490,"(2019, 9, 10, 'TUE')",Marta Lindstrom,FACT,RETURN,479.0,556.0, the device had been made safe and residents could return to their dwellings.
EN2788490,"(2019, 9, 10, 'TUE')",Marta Lindstrom,CAUSE,CONFLICT,364.0,387.0,viable explosive device
EN2788490,"(2019, 9, 10, 'TUE')",Marta Lindstrom,CAUSE,CONFLICT,223.0,248.0,IRA bomb-making equipment
EN2788490,"(2019, 9, 10, 'TUE')",Marta Lindstrom,CAUSE,CONFLICT,364.0,387.0,viable explosive device
EN2788490,"(2019, 9, 10, 'TUE')",Marta Lindstrom,QUANTITY,HOUSEHOLD,412.0,420.0,15 homes
EN2788490,"(2019, 9, 10, 'TUE')",Marta Lindstrom,QUANTITY,PERSON,514.0,523.0,residents
EN2788490,"(2019, 9, 10, 'TUE')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,313.0,329.0,Northern Ireland
EN2788490,"(2019, 9, 10, 'TUE')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,116.0,127.0,Londonderry
EN2788490,"(2019, 9, 10, 'TUE')",Marta Lindstrom,LOCATION_ORIGIN,STATE_DISTRICT_REGION_O_0,313.0,329.0,Northern Ireland
EN2788490,"(2019, 9, 10, 'TUE')",Marta Lindstrom,LOCATION_ORIGIN,COUNTY_CITY_VILLAGE_TOWN_HAMLET_O_0,116.0,127.0,Londonderry
EN2689440,"(2019, 7, 14, 'SUN')",Marta Lindstrom,TYPE,NEWS,,,
EN2689440,"(2019, 7, 14, 'SUN')",Marta Lindstrom,FACT,OTHER,2348.0,2418.0, between 15 and 25 Tibetans per month apply for asylum in Switzerland.
EN2571333,"(2019, 5, 4, 'SAT')",Marta Lindstrom,TYPE,NEWS,,,
EN2571333,"(2019, 5, 4, 'SAT')",Marta Lindstrom,CAUSE,CONFLICT,263.0,269.0, Gaza 
EN2571333,"(2019, 5, 4, 'SAT')",Marta Lindstrom,QUANTITY,PERSON,426.0,466.0,"approximately 340,000 Palestine refugees"
EN2571333,"(2019, 5, 4, 'SAT')",Marta Lindstrom,LOCATION_ORIGIN,COUNTRY_O_0,448.0,457.0,Palestine
EN2423704,"(2019, 1, 21, 'MON')",Marta Lindstrom,TYPE,NEWS,,,
EN2423704,"(2019, 1, 21, 'MON')",Marta Lindstrom,FACT,DISPLACED,203.0,245.0,"more than 250,000 IDPs in Western Ethiopia"
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,TYPE,NEWS,,,
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,FACT,DISPLACED,453.0,557.0,28 rehabilitation centres have been opened across the state to house 7220 people displaced by the rains.
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,FACT,DESTROYED_HOUSING,785.0,840.0,"more than 10,000 houses were damaged due to the rains. "
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,FACT,DESTROYED_HOUSING,840.0,933.0,"This included 202 houses that were damaged completely, of which 160 are from Haveri district."
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,FACT,DESTROYED_HOUSING,840.0,933.0,"This included 202 houses that were damaged completely, of which 160 are from Haveri district."
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,FACT,DISPLACED,2069.0,2181.0,"More than 4 lakh people were displaced by the floods in August, particularly in the northern part of the state. "
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,FACT,DISPLACED,0.0,128.0,"The fresh spell of rainfall across Karnataka has taken the lives of 13 people and displaced more than 7,000 people in the state."
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,CAUSE,DISASTER,551.0,556.0,rains
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,CAUSE,DISASTER,833.0,838.0,rains
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,CAUSE,DISASTER,833.0,838.0,rains
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,CAUSE,DISASTER,833.0,838.0,rains
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,CAUSE,DISASTER,2032.0,2038.0,floods
EN2862933,"(2019, 10, 23, 'WED')",Marta Lindstrom,CAUSE,DISASTER,19.0,28.0,rainfall 
